PC-ID_id,PC-Substance_synonyms_E
4899,"2,5-diamino-6-hydroxy-4-(5-phosphoribosylamino)pyrimidine"
4900,DARP
4901,"7,8-diaminononanoate"
4902,"7,8-diaminopelargonate"
4903,DAPA
4904,66-76-2
4905,bis-hydroxycoumarin
4906,dicoumarin
4907,dicoumarol
4908,dicumarol
4909,melitoxin
4910,598-02-7
4912,Diethylphosphoric acid
4913,"O,O-diethylphosphoric acid"
4914,diethyl hydrogen phosphate
4915,diethyl phosphoric acid
4916,diethylphosphate
4917,"phosphoric acid, diethyl ester"
4918,5871-17-0
4919,DETP
4920,diethylthiophosphate
4921,diethylthiophosphoric acid
4922,13-[O(2')-beta-D-glucopyranosyl-beta-D-glucopyranosyloxy]docosanoate
4923,sophorosyloxydocosanoate
4924,13-[O(2')-beta-D-glucopyranosyl-beta-D-glucopyranosyloxy]docosanoate O(6'')-acetate
4925,"13-[O(2')-beta-D-glucopyranosyl-beta-D-glucopyranosyloxy]docosanoate O(6'),O(6'')-diacetate"
4926,"13-sophorosyloxydocosanoate 6',6''-diacetate"
4927,13-sophorosyloxydocosanoate diacetate
4928,"(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate"
4930,2-amino-4-hydroxy-6-(D-erythro)-trihydroxypropyldihydropteridin
4931,"2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine"
4934,"7,8-dihydro-D-neopterin"
4936,"7,8-dihydroneopterin"
4937,DHN
4938,dihydro-neo-pterin
4940,dihydroneopterin
4941,"1,2-benzodihydropyrone"
4942,119-84-6
4943,2-chromanone
4945,"2H-1-benzopyran-2-one, 3,4-dihydro-"
4946,"3,4-dihydrocoumarin"
4947,dihydrocoumarin
4948,"hydrocinnamic acid, o-hydroxy-,lactone"
4949,hydrocoumarin
4950,melilotic lactone
4951,melilotin
4952,melilotol
4953,meliotine
4954,4033-27-6
4955,"7,8-dihydrofolate"
4956,"7,8-dihydrofolate monoglutamate"
4957,"7,8-dihydropteroyl monoglutamate"
4958,"7,8-dihydropteroylglutamate"
4959,"7,8-pteroylglutamate"
4960,"7,8-pteroylglutamic acid"
4961,H2PteGlu
4962,H2PteGlu1
4963,dihydrofolate
4964,(+)-aromadendrin
4965,(+)-dihydrokaempferol
4966,"(2R,3R)-dihydrokaempferol"
4967,480-20-6
4968,dihydrolipoamide
4969,"6-(L-threo-1',2',3'-trihydroxypropyl)-7,8-dihydropterin-3'-triphosphate"
4970,"7,8-dihydromonapterin triphosphate"
4971,H2MTP
4972,dihydromonapterin-triphosphate
4974,"2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine phosphate"
4975,"7,8-dihydro-D-neopterin 3'-phosphate"
4976,"7,8-dihydroneopterin 3'-phosphate"
4977,dihydroneopterin 3'-monophosphate
4978,dihydroneopterin 3'-phosphate
4979,dihydroneopterin-P
4980,"2-amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate"
4981,"6-(D-erythro-1',2',3'-trihydroxypropyl)-7,8-dihydropterin-3'-triphosphate"
4982,"6-(L-erythro-1,2-dihydroxypropyl 3-triphosphate)-7,8-dihydropterin"
4983,"6-[(1S,2R)-1,2-dihydroxy-3-triphosphooxypropyl]-7,8-dihydropterin"
4984,"7,8-dihydroneopterin 3'-triphosphate"
4985,"7,8-dihydroneopterin triphosphate"
4986,H2NTP
4988,dihydroneopterin triphosphate
4989,"(7,8-dihydropterin-6-yl)methyl diphosphate"
4990,"6-hydroxymethyl-7,8-dihydropterin diphosphate"
4991,6-hydroxymethyl-dihydropterin diphosphate
4992,6-hydroxymethyl-dihydropterin pyrophosphate
4993,82542-92-5
4994,dihydrosirohydrochlorin
4995,precorrin-2
4996,3-hydroxy-2-oxopropyl phosphate
4997,57-04-5
4998,DHAP
5000,di-OH-acetone-P
5001,dihydroxy-acetone phosphate
5002,dihydroxyacetone phosphate
5003,dihydroxyacetone-P
5005,glycerone phosphate
5006,1-deoxy-L-glycero-tetrulose 4-phosphate
5007,"3,4-dihydroxy-2-butanone-4-P"
5008,"3,4-dihydroxy-2-butanone-4-phosphate"
5009,"L-3,4-dihydroxybutan-2-one-4-phosphate"
5010,tetrolose phosphate
5011,"1,3-dihydroxyacetone"
5012,96-26-4
5013,dihydroxy-acetone
5014,dihydroxyacetone
5015,glycerone
5016,"1,4-dihydroxy-2-naphthoate"
5017,"2-carboxy-1,4-naphthoquinol"
5018,DHNA
5020,"6,7-dimethyl-8-(1-D-ribityl)lumazine"
5021,1118-68-9
5022,"N,N-dimethylglycine"
5024,dimethylglycine
5025,124-40-3
5026,dimethylamine
5027,{CH3}2NH2
5029,"5,6-dimethylbenzimidazole"
5030,582-60-5
5031,DMB
5032,dimethylbenzimidazole
5033,dimethylsuberimidate
5034,2'-Deoxyinosine 5'-monophosphate
5035,2'-Deoxyinosine 5'-phosphate
5036,2'-deoxy-5'-inosinic acid
5037,2'-deoxy-IMP
5038,9-(2-deoxy-5-O-phosphono-beta-D-erythro-pentofuranosyl)-9H-purin-6-ol
5039,Deoxyinosine monophosphate
5040,Hypoxanthine deoxyriboside
5041,dIMP
5042,dITP
5043,deoxyinosine triphosphate
5045,DMSO
5046,dimethyl sulfoxide
5047,sulfinylbismethane
5048,"2-(3,4-dihydroxyphenyl)ethylamine"
5049,"3,4-dihydroxyphenethylamine"
5050,3-hydroxytyramine
5051,"4-(2-aminoethyl)benzene-1,2-diol"
5052,51-61-6
5053,deoxyepinephrine
5054,dopamine
5055,hydroxytyramine
5056,intropin
5057,dopaquinone
5058,"1,3-bisphospho-D-glycerate"
5059,13-DPG
5060,1981-49-3
5061,3-P-glyceroyl-P
5062,3-phospho-D-glyceroyl-phosphate
5063,3-phosphoglyceroyl-P
5064,3-phosphoglyceroyl-phosphate
5065,3-phosphonato-D-glyceroyl phosphate
5066,DPG
5068,P-glyceroyl-P
5069,"glycerate 1,3-bisphosphate"
5070,phosphoglyceroyl-P
5071,2009-24-7
5072,TDP-glucose
5073,dTDP-D-glucose
5077,dTDP-alpha-D-glucose
5078,dTDP-glucose
5080,TDP-4-keto-6-deoxy--alpha-D-glucose
5081,TDP-4-oxo-6-deoxy--alpha-D-glucose
5082,dTDP-4-dehydro-6-deoxy-alpha-D-glucopyranose
5083,dTDP-4-dehydro-6-deoxy-alpha-D-glucose
5084,dTDP-4-oxo-6-deoxy--alpha-D-glucose
5085,dTDP-6-deoxy-alpha-D-xylo-4-hexosulose
5086,dTDP-6-deoxy-alpha-D-xylohex-4-ulose
5087,dTDP-4-dehydro-6-deoxy-beta-L-mannose
5088,dTDP-4-dehydro-beta-L-rhamnose
5090,dTDP-4-keto-L-rhamnose
5092,dTDP-4-oxo-6-deoxy-beta-L-mannose
5093,dTDP-4-oxo-beta-L-rhamnose
5094,572-96-3
5095,dTDP-6-deoxy-beta-L-mannose
5096,dTDP-beta-L-rhamnose
5097,2'-deoxyuridine-5'-diphosphate
5098,dUDP
5099,deoxyuridine-diphosphate
5100,2'-deoxy-5'-uridylic acid
5102,2'-deoxyuridine 5'-phosphate
5103,2'-deoxyuridine 5-monophosphate
5104,2'-deoxyuridylic acid
5105,964-26-1
5106,dUMP
5108,deoxyurdine-phosphate
5109,deoxyuridine-phosphate
5111,1173-82-6
5112,2'-deoxyuridine-5'-triphosphate
5113,dUTP
5115,deoxy-UTP
5116,deoxyuridine-triphosphate
5117,"1,4,5,6-tetrahydro-2-methyl-4-pyrimidine carboxylic acid"
5118,96702-03-3
5119,ectoine
5120,EDTA
5121,ethylenediaminetetraacetate
5122,ethylenediaminetetraacetic acid
5123,EGTA
5124,egtazic acid
5125,"ethyleneglycol-bis-N,N'-tetraacetic acid"
5126,5801-57-0
5127,enol-phenylpyruvate
5128,"(2,3-dihydroxybenzoylserine)3"
5129,Enterochelin
5130,enterobactin
5131,"(3S)-2,3-epoxy-2,3-dihydrosqualene"
5132,"(3S)-2,3-epoxysqualene"
5133,"(S)-squalene-2,3-epoxide"
5134,"2,3-EDSQ"
5135,"2,3-epoxisqualene"
5136,"2,3-oxidosqualene"
5137,9029-62-3
5138,oxidosqualene
5139,"squalene 2,3-epoxide"
5140,"squalene 2,3-oxide"
5141,E-pyridine-3-aldoxime
5144,4-phospho-D-erythronate
5145,4-phosphoerythronate
5146,D-erythronate-4-phosphate
5147,D-erythronate-4P
5148,erythronate 4-phosphate
5149,erythronate-4P
5150,585-18-2
5152,D-erythrose 4-phosphate
5153,D-erythrose-4-P
5154,erythrose-4-P
5155,erythrose-4-phosphate
5157,erythrose-4P
5158,threose 4-phosphate
5159,"3-hydroxyl-1,3,5(10)-estratien-17-one"
5160,53-16-7
5161,estrol
5162,estrone
5163,estrovarin
5164,follicular hormone
5165,folliculin
5166,hydroxyestrones
5167,progynon
5168,481-97-0
5169,estrone 3-sulfate
5170,evex
5171,oestrone sulphate
5172,141-43-5
5173,2-aminoethanol
5174,colamine
5175,ethanol-amine
5176,ethanolamine
5178,monoethanolamine
5179,ethyl-2-methylacetoacetate
5180,ethyl-(2R)-methyl-(3S)-hydroxybutanoate
5181,3-oxobutanoic acid ethyl ester
5182,"acetoacetic acid, ethyl ester"
5183,active acetyl acetate
5184,"butanoic acid, 3-oxo-ethyl ester"
5185,diacetic ether
5186,ethyl 3-oxobutanoate
5187,ethyl 3-oxobutyrate
5188,ethyl acetoacetate
5189,ethyl acetylacetate
5190,ethyl acetylacetonate
5192,ethyl beta-ketobutyrate
5193,ethyl-acetoacetate
5194,ethylacetimidate
5195,64-17-5
5196,EtOH
5197,absolute alcohol
5198,alcohol
5199,eth
5201,ethanol
5202,ethyl alcohol
5203,grain alcohol
5204,F-
5205,fluoride
5207,fluoride ion
5208,146-14-5
5209,FAD
5210,flavin adenine dinucleotide
5211,flavin adenine dinucleotide oxidized
5212,flavitan
5213,"1,5-dihydro-FAD"
5214,1910-41-4
5216,FADH2
5217,flavin adenine dinucleotide reduced
5218,"(2E,6E)-farnesyl diphosphate"
5219,"(E,E)-farnesyl diphosphate"
5220,13058-04-3
5221,"2-trans,6-trans-farnesyl diphosphate"
5222,C15-PP
5223,FPP
5224,all-trans-farnesyl diphosphate
5225,farnesyl diphosphate
5227,farnesyl pyrophosphate
5228,farnesyl-PP
5230,"omega,E,E-farnesyl diphosphate"
5231,"trans, trans-farnesyl diphosphate"
5232,farnesylfarnesylgeraniol
5235,Fe++
5236,Fe+2
5237,Fe2+
5238,fe(ii)
5239,ferrous ion
5240,ferrous iron
5241,Fe+++
5242,Fe+3
5243,Fe3+
5245,fe(iii)
5246,ferric ion
5247,ferric iron
5248,Fe(Cit)2
5249,Fe(III)dicitrate
5251,ferric dicitrate
5252,ferric dicitrate complex
5253,iron (III) dicitrate
5254,iron dicitrate
5256,ferric enterobactin
5257,ferric enterobactin complex
5259,ferric enterochelin
5260,ferrienterobactin
5261,ferrienterochelin
5262,1135-24-6
5263,3-methoxy-4-hydroxy-trans-cinnamate
5264,3-methoxy-4-hydroxycinnamic acid
5265,4-hydroxy-3-methoxycinnamic acid
5266,caffeic acid 3-methyl ether
5267,ferulate
5268,ferulic acid
5269,146-17-8
5270,FMN
5271,flavin mononucleotide
5272,riboflavin 5'-phosphate
5273,5666-16-0
5274,FMNH2
5275,Reduced FMN
5277,reduced flavin mononucleotide
5278,"2-amino-5-(fluoromethyl)pyrrolo[2,3-d]pyrimidin-4 (3H)-one"
5279,FMPP
5280,50-00-0
5281,formaldehyde
5282,formalin
5283,formol
5284,methanal
5285,75-12-7
5286,Methanamide
5287,carbamaldehyde
5288,formamide
5289,64-18-6
5290,formate
5291,formic acid
5292,formycin A
5294,formyl-CoA
5295,15978-08-2
5296,beta-D-fructofuranose 1-phosphate
5297,beta-D-fructofuranose-1-P
5298,488-69-7
5299,"D-fructos 1,6-bisphosphate"
5300,FBP
5301,"beta-D-fructose 1,6-bisphosphate"
5303,"fructose 1,6-biphosphate"
5304,"fructose 1,6-bisphosphate"
5305,643-13-0
5306,A-D-fructose-6-P
5307,D-fructofuranose 6-phosphate
5308,D-fructose 6-phosphate
5309,D-fructose-6-P
5310,D-fructose-6-phosphate
5311,F6P
5312,beta-D-fructofuranose 6-phosphate
5315,fru-6-P
5316,fruc6p
5317,fructose-6-P
5318,fructose-6-phosphate
5319,fructose-6P
5323,N-(1-deoxy-D-fructos-1-yl)glycine
5324,fructoseglycine
5325,fructosylglycine
5326,N6-(D-fructosyl)-L-lysine
5327,fructoselysine
5328,N6-(6-phospho-D-fructosyl)-L-lysine
5329,fructoselysine 6-phosphate
5330,fructoselysine-6-P
5331,92418-41-2
5332,L-fuculose 1-phosphate
5333,L-fuculose-1-P
5334,110-17-8
5335,fum
5336,fumarate
5337,fumaric acid
5339,3-P-D-glycerate
5340,3-phospho-(R)-glycerate
5341,3-phospho-D-glycerate
5343,3-phospho-D-glyceric acid
5344,3-phosphoglycerate
5345,820-11-1
5346,D-3-phosphoglycerate
5347,D-glycerate 3-phosphate
5349,D-glycerate-3-P
5350,"(2R,3S,4R,5S)-hexane-1,2,3,4,5,6-hexol"
5351,608-66-2
5352,dulcite
5353,dulcitol
5354,dulcose
5355,galactitol
5357,galactitol 1-phosphate
5358,"6-(hydroxymethyl)tetrahydropyran-2,3,4,5-tetraol"
5359,7296-64-2
5360,beta-D-galactopyranose
5361,beta-D-galactose
5362,cerebrose
5365,2255-14-3
5368,D-galactose-1-phosphate
5369,alpha-D-Gal-1-P
5371,alpha-D-galactopyranose 1-phosphate
5372,alpha-D-galactose 1-phosphate
5373,galactose-1-P
5374,3-carboxypropyl-trimethyl-ammonium
5375,4-(trimethylamino)butanoate
5376,4-(trimethylammonio)butanoate
5377,4-butyrobetaine
5378,actinine
5379,deoxycarnitine
5380,gamma-butyrobetaine
5381,4-(trimethylammonio)butanoayl-CoA
5382,gamma-butyrobetaine-CoA
5383,gamma-butyrobetainyl-CoA
5384,gamma-BHC
5385,gamma-HCH
5386,gamma-hexachlorocyclohexane
5387,lindane
5388,gamma-PCCH
5389,gamma-pentachlorocyclohexane
5390,gamma-pentachlorocyclohexene
5391,(2R)-2-hydroxy-3-(phosphooxy)-propanal
5392,3-phosphoglyceraldehyde
5393,591-57-1
5394,D-glyceraldehyde 3-phosphate
5395,D-glyceraldehyde-3-P
5396,GAP
5397,glyceraldehyde 3-phosphate
5398,glyceraldehyde-3-P
5399,glyceraldehyde-P
5400,glyceraldehyde-phosphate
5401,triose phosphate
5402,146-91-8
5403,GDP
5404,guanosine-5'-diphosphate
5405,guanosine-diphosphate
5406,ppG
5407,GDP-4-dehydro-6-deoxy-alpha-D-mannose
5408,GDP-4-dehydro-6-deoxy-alpha-D-talose
5409,GDP-4-dehydro-6-deoxymannose
5410,GDP-4-dehydro-alpha-D-rhamnose
5411,GDP-4-keto-6-deoxy-alpha-D-mannose
5412,GDP-4-keto-6-deoxymannose
5413,GDP-4-oxo-6-deoxy-alpha-D-mannose
5414,GDP-4-dehydro-6-L-deoxygalactose
5415,GDP-4-keto-6-L-deoxygalactose
5416,GDP-alpha-D-glucose
5417,GDP-glucose
5418,18441-12-8
5419,3123-67-9
5420,GDP-alpha-D-mannose
5421,GDP-mannose
5422,guanosine diphosphate mannose
5423,guanosine diphosphomannose
5424,guanosine pyrophosphate mannose
5425,guanosine 3'-diphosphate 5'-triphosphate
5426,"guanosine 5'-triphosphate,3'-diphosphate"
5427,guanosine pentaphosphate
5428,pppGpp
5429,GPP
5433,geranyl diphosphate
5434,geranyl pyrophosphate
5435,geranyl-PP
5436,geranyl-diphosphate
5437,geranyl-pyrophosphate
5438,"omega,E-geranyl diphosphate"
5443,"(2E,6E,10E)-3,7,11,15-tetramethylhexadeca-2,6,10,14-tetraen-1-yl diphosphate"
5444,"(2E,6E,10E)-geranylgeranyl diphosphate"
5445,"2-trans,6-trans,10-trans-geranylgeranyl diphosphate"
5446,GGPP
5447,all-trans-geranyl-geranyl-pp
5450,all-trans-geranylgeranyl diphosphate
5451,geranylgeranyl diphosphate
5452,geranylgeranyl-PP
5453,"omega,E,E,E-geranylgeranyl diphosphate"
5454,50-99-7
5455,beta-D-glucopyranose
5456,beta-D-glucose
5457,beta-glucose
5458,59-56-3
5460,D-glucose 1-phosphate
5461,D-glucose-1-phosphate
5462,D-glucose-alpha-1-phosphate
5463,alpha-D-glucopyranose 1-phosphate
5464,alpha-D-glucose 1-phosphate
5466,alpha-D-glucose-1-P
5467,alpha-glucose-1-phosphate
5468,cori ester
5469,glucose 1-phosphate
5471,glucose-1P
5472,beta-D-glucose 6-phosphate
5473,beta-D-glucose-6-P
5474,"1,5-gluconolactone"
5475,"3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydropyran-2-one"
5476,90-80-2
5477,"D-glucono-1,5-lactone"
5478,D-glucono-delta-lactone
5479,D-gluconolactone
5480,delta-gluconolactone
5481,gluconic acid lactone
5482,gluconic lactone
5483,"glucono-1,5-lactone"
5484,glucono-delta-lactone
5485,gluconolactone
5486,2-aminoglutaramic acid
5487,56-85-9
5488,L-gln
5489,L-glutamine
5490,gln
5491,glum
5492,glumin
5493,glutamic acid 5-amide
5494,glutamine
5495,proglumide
5496,globomycin
5497,"1-amino-propane-1,3-dicarboxylic acid"
5498,2-aminopentanedioic acid
5499,56-86-0
5500,L-glu
5501,L-glutamate
5502,L-glutamic acid
5503,alpha-aminoglutaric acid
5504,glt
5505,glu
5506,glut
5507,glutacid
5508,glutaminic acid
5509,526-95-4
5510,D-gluconate
5511,D-gluconic acid
5513,dextronic acid
5514,maltonic acid
5516,D-glucosamine 1-phosphate
5517,alpha-D-glucosamine 1-phosphate
5518,alpha-D-glucosamine 1P
5519,glucosamine-1P
5520,(2E)-4-carboxybut-2-enoyl-CoA
5521,(E)-glutaconyl-CoA
5522,6712-05-6
5523,glutaconyl-1-CoA
5524,glutaconyl-coenzyme A
5525,pent-2-enoyl-CoA
5527,(S)-4-amino-5-oxopentanoate
5528,L-glutamate 1-semialdehyde
5529,glutarate
5530,glutaric acid
5531,pentanedioate
5532,4-carboxybutanoyl-CoA
5533,glutaryl-CoA
5534,glutaryl-coenzyme A
5535,70-18-8
5536,GSH
5537,gamma-L-glutamyl-L-cysteinyl-glycine
5539,glutathionate
5540,glutathione
5541,reduced glutathione
5542,N1-(gamma-L-glutamyl-L-cysteinyl-glycyl)-spermidine
5543,glutathionylspermidine
5544,56-40-6
5545,aminoacetic acid
5546,gly
5548,glycine
5550,367-47-5
5551,453-17-8
5552,D-(+)-glyceraldehyde
5553,"D-2,3-dihydroxypropanal"
5554,"D-2,3-dihydroxypropionaldehyde"
5555,D-aldotriose
5556,D-glyceraldehyde
5558,D-glycerose
5560,"alpha,beta-dihydroxypropionaldehyde"
5561,glyceraldehyde
5562,(R)-glycerate
5563,473-81-4
5564,6000-40-4
5566,D-glycerate
5567,D-glyceric acid
5568,glycerate
5569,"1,2,3-trihydroxypropane"
5570,"1,2,3-trihydroxypropanol"
5571,56-81-5
5572,glycerin
5573,glycerol
5574,57-03-4
5576,D-glycerol 1-phosphate
5577,L-G3P
5578,L-alpha-glycerophosphate
5579,L-glycerol 3-phosphate
5580,alpha-glycerophosphate
5581,alpha-glycerophosphoric acid
5582,glycerol 3-phosphate
5583,sn-glycerol 3-phosphate
5584,"3alpha,7alpha,12alpha-trihydroxy-5beta-cholan-24-oylglycine"
5585,475-31-0
5586,glycocholate
5587,glycocholic acid
5589,"1,2-ethanediol"
5590,107-21-1
5591,2-hydroxyethanol
5592,ethanediol
5594,ethylene glycol
5596,glycol
5597,monoethylene glycol
5599,141-46-8
5600,2-OH-acetaldehyde
5601,2-hydroxyethanal
5602,glycoaldehyde
5604,glycolaldehyde
5605,hydroxyacetaldehyde
5607,79-14-1
5608,glycolate
5609,glycolic acid
5610,glycollate
5611,hydroxyacetic acid
5612,298-12-4
5613,glyox
5614,glyoxalate
5615,glyoxylate
5616,glyoxylic acid
5617,85-32-5
5618,GMP
5619,guanosine 5'-phosphate
5620,guanosine monophosphate
5621,guanosine phosphate
5622,guanosine-5'-monophosphate
5623,guanylate
5624,guanylic acid
5625,86-01-1
5626,GTP
5627,guanosine 5'-triphosphate
5628,guanosine-triphosphate
5629,guanylyl imidodiphosphate
5630,352-97-6
5631,N-amidinoglycine
5632,glycocyamine
5633,guanidinoacetate
5634,guanidinoacetic acid
5637,73-40-5
5640,guanine
5641,118-00-3
5642,guanosine
5643,nucleoside Q
5644,"guanosine 3',5'-bis(diphosphate)"
5645,"guanosine 3',5'-bispyrophosphate"
5646,guanosine 3'-diphosphate 5'-diphosphate
5647,"guanosine 5'-diphosphate,3'-diphosphate"
5648,guanosine tetraphosphate
5649,"guanosine-5',3'-tetraphosphate"
5650,magic spot
5651,ppGpp
5652,463-79-6
5653,H2CO3
5654,carbonic acid
5655,HCl
5656,hydrochloric acid
5659,hydrogen chloride
5660,144-55-8
5661,71-52-3
5662,CO3-2
5663,CO32-
5664,HCO3
5665,HCO3-
5666,bicarbonate
5667,carbonate
5668,hydrogencarbonate
5669,Hg(II)
5670,Hg++
5672,Hg2+
5673,mercury (II)
5674,mercury ion
5675,(S)-alpha-amino-1H-imidazole-4-propanoic acid
5676,71-00-1
5677,L-his
5678,L-histidine
5679,alpha-amino-4-imidazoleproprionic acid
5680,glyoxaline-5-alanine
5681,his
5682,histidine
5683,1H-Imidazole-4-ethanamine
5684,51-45-6
5685,histamine
5686,peremin
5687,L-histidinal
5688,histidinal
5689,501-28-0
5690,L-histidinol
5691,histidinol
5692,histidol
5693,4-amino-2-methyl-5-hydroxymethylpyrimidine
5695,4-amino-2-methyl-5-pyrimidinemethanol
5696,4-amino-5-hydroxymethyl-2-methylpyrimidine
5697,73-67-6
5698,HMP
5699,Toxopyrimidine
5700,hydroxymethylpyrimidine
5701,pyramin
5703,pyramine
5704,454-28-4
5705,6027-13-0
5707,L-homocysteine
5708,homo-cys
5709,homocysteine
5710,2-amino-4-hydroxybutanoate
5712,2-amino-4-hydroxybutanoic acid
5713,672-15-1
5714,L-homoserine
5715,homo-ser
5716,homoserine
5717,"2,5-dihydroxyphenylacetate"
5718,homogentisate
5719,7783-06-4
5720,H2S
5721,hydrogen sulfide
5722,sulfide
5723,463-56-9
5724,rhodanide
5725,thiocyanate
5726,thiocyanic acid
5727,hydantoin propionate
5728,hydantoin-5-propanoate
5729,hydantoin-5-propionate
5730,1333-74-0
5731,H2
5732,dihydrogen
5733,hydrogen
5734,hydrogen molecule
5735,7722-84-1
5736,H2O2
5738,hydrogen peroxide
5740,hydroperoxide
5741,perhydrol
5742,"1,4-benzenediol"
5743,123-31-9
5744,"benzene-1,4-diol"
5745,hydroquinone
5746,(E)-4-hydroxy-3-methylbut 2-en-1-yl diphosphate
5747,(E)-4-hydroxy-3-methylbut-2-en-1-yl diphosphate
5748,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate
5750,HMBDP
5751,a hydroxyl group
5752,7803-49-8
5753,NH2OH
5754,hydroxylamine
5755,2-hydroxymalonate
5756,80-69-3
5757,hydroxymalonate
5758,tartronate
5759,73023-76-4
5760,hydroxymethylbilane
5761,preuroporphyrinogen
5762,300-84-5
5764,hypotaurine
5766,68-94-0
5767,hypoxanthine
5769,73-32-5
5770,L-ile
5771,L-isoleucine
5772,ile
5773,iso-leucine
5774,3-(imidazol-4-yl)-2-oxopropyl phosphate
5775,99979-59-6
5777,imidazole acetol-P
5778,imidazole acetol-phosphate
5779,(S)-3-(imidazol-5-yl)-lactate
5780,imidazol-5-yl-lactate
5781,imidazole-lactate
5783,3-(imidazol-5-yl)-pyruvate
5784,imidazol-5-yl-pyruvate
5785,imidazole-pyruvate
5786,"1,3-diaza-2,4-cyclopentadiene"
5788,"1,3-diazole"
5789,1H-imidazole
5790,288-32-4
5791,"N,N'-1,2-ethenediylmethanimidamide"
5792,"N,N'-vinyleneformamidine"
5793,glyoxaline
5794,pyrro[b]monazole
5795,an imino group
5796,2-iminobutanedioate
5798,2-iminosuccinate
5799,alpha-iminosuccinate
5800,iminoaspartate
5801,131-99-7
5802,5'-IMP
5803,5'-inosinate
5804,5'-inosine monophosphate
5805,5'-inosinic acid
5806,IMP
5807,inosinate
5809,inosine 5'-monophosphate
5810,inosine 5'-phosphate
5811,inosine monophosphate
5813,ribosylhypoxanthine monophosphate
5815,120-72-9
5816,indole
5817,"(1S,2R)-1-C-(indol-3-yl)glycerol 3-phosphate"
5818,1-(indol-3-yl)glycerol-3-P
5819,1-(indol-3-yl)glycerol-3-phosphate
5820,C1-(3-Indolyl)-glycerol 3-phosphate
5821,indole-3-glycerol-P
5822,indole-3-glycerol-phosphate
5823,indoleglycerol phosphate
5824,(indol-3-yl)acetaldehyde
5825,2-(indol-3-yl)acetaldehyde
5826,2591-98-2
5828,indole acetaldehyde
5829,indole-3-acetaldehyde
5830,(1H-indol-3-yl)acetate
5831,(indol-3-yl)acetate
5832,87-51-4
5833,IAA
5834,auxin
5836,indole-3-acetate
5837,indole-3-acetic acid
5838,indoleacetate
5839,indoleacetic acid
5840,(indol-3-yl)pyruvate
5841,3-(indol-3-yl)pyruvate
5842,3-indole-2-oxopropanoate
5843,35656-49-6
5844,IPA
5845,indole-3-pyruvate
5846,indole-pyr
5847,indolepyruvate
5848,indolepyruvic acid
5849,58-63-9
5850,hypoxanthine-ribose
5851,inosine
5852,iso-prinosine
5853,riboxine
5854,"1-D-myo-inositol (1,3,4)-trisphosphate"
5855,"D-myo-inositol (1,3,4)-trisphosphate"
5856,"Ins(1,3,4)P3"
5857,"inositol 1,3,4-trisphosphate"
5858,2-iodoacetate
5859,iodoacetate
5860,monoiodoacetate
5861,15621-60-0
5862,2-methylpropanoyl-CoA
5863,2-methylpropionyl-CoA
5864,S-(2-methylpropanoyl)-CoA
5865,isobutanoyl-CoA
5866,isobutyryl-CoA
5867,isobutyryl-coenzyme A
5868,22642-82-6
5869,Isochorismic acid
5870,isochorismate
5871,574-12-9
5872,isoflavone
5873,3-methylbutanoyl-CoA
5874,3-methylbutyryl-CoA
5876,6244-91-3
5877,iso-valeryl-CoA
5878,isovaleryl-CoA
5879,isovaleryl-coenzyme A
5880,2-methylsuccinate
5881,"2-propene-1,2-dicarboxylic acid"
5883,97-65-4
5884,itaconate
5886,itaconic acid
5888,methylenebutanedioic acid
5889,methylenesuccinic acid
5890,propylenedicarboxylic acid
5891,132-06-9
5892,ITP
5893,inosine triphosphate
5894,K+
5895,potassium
5896,potassium ion
5897,3-Kdo
5898,3-deoxy-alpha-D-manno-2-octulosonate
5899,3-deoxy-alpha-D-manno-oct-2-ulosonate
5900,3-deoxy-alpha-D-manno-octulosonate
5901,Kdo
5902,alpha-2-keto-3-deoxyoctulosonic acid pyranose
5903,deoxy-manno-octulosonate
5904,ketodeoxyoctonate
5905,2-dehydro-3-deoxy-D-octonate 8-P
5906,2-dehydro-3-deoxy-D-octonate 8-phosphate
5907,3-deoxy-D-manno-octulosonate 8-P
5908,3-deoxy-D-manno-octulosonate 8-phosphate
5909,Kdo-8P
5910,(KDO)-lipid IVA
5911,3-Deoxy-D-manno-octulosonyl-lipid IV(A)
5912,3-deoxy-alpha-D-manno-oct-2-ulopyranosyl-(2->6)-2-deoxy-2-{[(3R)-3-hydroxypentadecanoyl]amino}-3-O-[(3R)-3-hydroxytetradecanoyl]-4-O-phosphono-beta-D-glucopyranosyl-(1->6)-2-deoxy-3-O-[(3R)-3-hydroxytetradecanoyl]-2-{[(3R)-3-hydroxytetradecanoyl]amino}-1-O-phosphono-alpha-D-glucopyranose
5913,alpha-Kdo-(2->6)-lipid IVA
5914,(Kdo)2-(lauroyl)-lipid IVA
5915,alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-(lauroyl)-lipid IVA
5917,lauroyl-(Kdo)2-lipid IV (A)
